education,food,commerce,finance,health,kindergarten,school,edu_buf,food_buf,fin_buf,commerce_buf,subway_buf,bus_buf,tram_stop,building_id,y,x
0,0,1,0,0,6,2,0,0,0,0,0,0,0,1016,"59.85293752","30.23541503"
0,0,0,0,0,2,3,0,0,0,2,0,0,0,1017,"60.01208906","30.23640796"
0,0,0,0,0,2,3,1,0,0,2,0,1,0,1018,"60.02335959","30.23541899"
0,0,0,0,0,3,3,1,0,0,0,0,0,0,1019,"60.01438007","30.23559046"
0,0,1,0,0,6,3,1,0,0,0,0,0,0,1020,"59.85503724","30.23629045"
0,0,1,0,0,5,4,1,0,0,1,0,0,0,1021,"59.93525540","30.23554196"
0,0,0,0,0,2,1,0,0,0,4,0,0,0,1022,"59.98677364","30.23576538"
0,0,1,0,0,3,1,0,0,0,0,0,0,0,1023,"59.94544549","30.23564118"
0,0,0,0,0,2,3,0,0,0,2,0,1,0,1024,"60.02393227","30.23586069"
0,0,0,0,0,4,1,1,1,0,3,0,0,0,1025,"59.86033876","30.23560102"
0,0,0,0,0,3,1,0,0,0,1,0,0,0,1026,"60.00096089","30.23562585"
0,0,0,0,0,5,2,0,0,0,5,0,0,1,1027,"59.85909199","30.23563006"
0,0,0,0,0,7,6,2,0,0,1,0,0,0,1028,"59.93614776","30.23593457"
1,1,1,1,1,1,2,0,0,0,0,0,2,0,1029,"60.01059967","30.23662400"
0,0,0,0,0,1,3,1,0,1,3,0,0,0,1030,"60.03055174","30.23797883"
0,0,0,0,0,6,2,0,0,0,5,0,0,0,1031,"59.85862710","30.23556813"
0,0,0,0,0,6,3,2,0,0,0,0,0,0,1032,"59.85688989","30.23584498"
0,0,0,0,0,5,4,1,0,0,1,0,0,0,1033,"60.02082660","30.23559572"
0,0,0,0,1,3,1,0,0,0,0,0,0,0,1034,"60.00028454","30.23661401"
1,0,0,0,0,6,3,1,0,0,0,0,1,0,1035,"59.93425423","30.23588767"
0,0,0,0,0,6,6,1,0,0,1,0,0,0,1036,"59.93572961","30.23612714"
0,0,1,0,0,4,3,1,0,0,0,0,0,0,1037,"59.85391852","30.23745434"
0,0,0,0,0,4,2,0,0,0,3,0,0,0,1038,"60.00229689","30.23606865"
0,0,0,0,0,2,2,0,0,0,0,0,0,0,1039,"59.94506512","30.23612341"
0,0,0,0,0,4,2,0,0,0,1,0,3,0,1040,"60.00312452","30.23596902"
0,0,0,0,0,3,6,1,0,0,0,0,0,0,1041,"60.01511111","30.23640002"
0,0,0,0,0,5,4,1,0,0,1,0,1,0,1042,"59.93509587","30.23630032"
0,0,1,0,0,3,2,0,0,0,0,0,0,0,1043,"60.03308749","30.23649570"
1,0,0,0,0,4,0,1,0,0,5,0,0,0,1044,"59.86076052","30.23617852"
0,0,0,0,0,1,3,1,0,0,0,0,0,0,1045,"60.03159819","30.23660385"
0,0,1,0,0,3,1,0,0,0,3,0,0,0,1046,"60.00143533","30.23648386"
0,0,0,0,1,6,5,0,0,0,4,0,1,1,1047,"60.01783764","30.23636823"
0,0,0,0,0,5,2,0,0,0,1,0,3,0,1048,"60.00303722","30.23647815"
0,0,0,0,0,5,1,1,1,0,3,0,0,0,1049,"59.86007539","30.23645663"
0,0,0,0,0,2,1,0,0,0,2,0,0,0,1050,"59.98762520","30.23654842"
0,0,0,0,0,5,3,2,0,0,0,0,0,0,1051,"59.85712591","30.23635821"
0,0,0,0,0,5,5,1,0,0,1,0,0,0,1052,"60.02001301","30.23759323"
0,0,1,0,0,4,4,0,0,0,0,0,0,0,1053,"60.02272684","30.23748750"
0,0,0,0,0,4,2,0,0,1,4,0,1,0,1054,"60.00475885","30.23660957"
0,0,0,0,0,5,2,1,0,2,1,0,1,0,1055,"60.00607423","30.23716424"
1,0,0,0,0,2,1,1,0,0,2,0,0,0,1056,"59.98595385","30.23643273"
0,0,0,0,0,6,3,1,0,0,0,0,2,0,1057,"59.93401632","30.23679674"
0,0,0,0,0,5,2,0,0,1,4,0,2,0,1058,"60.00422632","30.23709460"
0,0,0,0,0,3,3,0,1,0,3,0,1,0,1059,"60.02421137","30.23707139"
0,0,0,0,0,3,6,0,0,0,0,0,0,0,1060,"60.01488343","30.23783148"
0,0,0,0,0,5,3,2,0,0,0,0,0,0,1061,"59.85717423","30.23740067"
0,0,1,0,0,5,2,0,0,0,3,0,0,0,1062,"60.03399976","30.23717454"
0,0,0,0,0,3,0,0,0,0,1,0,0,0,1063,"60.03661328","30.23764598"
1,0,1,0,0,5,2,0,1,0,0,0,0,0,1064,"59.85906491","30.23748931"
0,0,0,0,0,5,2,2,0,0,1,0,0,0,1065,"60.00274246","30.23841687"
0,0,0,0,0,5,5,1,0,0,1,0,0,0,1066,"60.01959664","30.23809205"
0,0,1,0,0,7,5,0,0,0,2,0,0,1,1067,"60.01854858","30.23758448"
0,0,0,0,0,2,1,0,0,0,1,0,0,0,1068,"59.98728481","30.23799014"
0,0,0,0,0,3,1,1,0,0,0,0,0,0,1069,"60.00142453","30.23788609"
0,0,0,0,0,4,1,0,0,0,1,0,2,0,1070,"59.93103790","30.23738624"
0,0,0,0,0,4,1,1,0,0,0,0,1,0,1071,"60.00674712","30.23772277"
0,0,0,0,0,1,4,0,0,0,1,0,1,0,1072,"60.02763625","30.23746300"
0,0,0,0,0,4,1,1,0,0,2,0,0,0,1073,"60.00511218","30.23803178"
0,0,1,0,0,5,2,0,1,0,3,0,0,0,1074,"59.86034306","30.23802246"
0,0,0,0,0,4,1,0,0,0,2,0,1,0,1075,"59.93043445","30.23763550"
0,0,0,0,0,5,3,1,0,0,1,0,0,0,1076,"59.85568100","30.23784090"
0,0,1,0,1,5,6,1,0,0,1,0,0,0,1077,"60.01642447","30.23761230"
0,0,1,0,0,5,2,1,0,1,3,0,0,0,1078,"60.00393756","30.23868184"
0,0,0,0,0,5,2,0,0,0,2,0,0,0,1079,"59.92998387","30.23854395"
0,0,0,0,0,4,2,0,0,0,4,0,0,0,1080,"59.86127856","30.23806871"
0,0,0,0,0,5,1,0,0,0,1,0,2,0,1081,"59.93111673","30.23791122"
0,1,1,0,1,4,2,0,0,0,0,0,1,0,1082,"60.03238476","30.23862715"
0,0,1,0,0,3,2,0,1,0,1,0,2,0,1083,"60.02467996","30.23825974"
0,0,0,0,0,6,2,0,0,0,2,0,0,0,1084,"60.03318155","30.23832821"
0,0,0,0,0,6,1,0,0,0,1,0,1,0,1085,"59.93116406","30.23847453"
0,0,1,0,0,2,2,1,0,0,1,0,0,0,1086,"60.01076974","30.23853761"
0,0,0,0,0,4,2,0,0,0,2,0,0,0,1087,"59.86094977","30.23836296"
0,0,0,0,0,4,2,0,0,0,1,0,0,0,1088,"60.02357100","30.23898352"
0,0,0,0,0,6,3,1,0,0,0,0,0,0,1089,"59.85723166","30.23845159"
0,0,0,0,0,6,4,1,0,0,1,0,0,0,1090,"60.02070736","30.23854562"
0,0,1,0,0,5,1,1,0,0,0,0,0,0,1091,"60.00676179","30.23914826"
0,0,1,0,0,5,3,0,0,1,2,0,0,0,1092,"59.85552944","30.23855808"
0,0,0,0,0,5,5,1,0,0,1,0,0,0,1093,"60.01324895","30.24028884"
0,0,0,0,0,5,2,0,0,0,2,0,0,0,1094,"59.93059080","30.23857620"
0,0,0,0,0,5,5,1,0,1,2,0,1,1,1095,"60.01822308","30.23899012"
0,0,0,0,0,2,1,0,0,0,0,0,0,0,1096,"59.86206815","30.23978237"
0,0,0,0,0,5,2,0,1,0,2,0,1,2,1097,"59.85891915","30.23955825"
0,0,0,0,0,4,2,0,0,0,0,0,0,0,1098,"60.03551995","30.23872150"
0,0,0,0,0,6,3,0,0,0,1,0,0,0,1099,"59.85674819","30.23928862"
0,0,0,0,0,5,3,0,0,1,3,0,0,0,1100,"59.85592997","30.23925531"
1,0,0,0,0,4,2,0,0,0,2,0,0,0,1101,"59.86100370","30.23942342"
0,0,0,0,0,5,2,1,0,0,5,0,0,0,1102,"60.00453569","30.23937005"
0,0,1,0,1,4,1,1,0,0,0,0,0,0,1103,"60.00511311","30.23922019"
0,0,0,0,0,5,2,0,0,0,10,0,2,2,1104,"59.86008652","30.23930249"
0,0,0,0,0,3,3,0,1,1,1,0,0,0,1105,"59.85461080","30.23924074"
0,0,1,0,0,2,1,0,0,0,2,0,0,0,1106,"59.98688294","30.23975318"
1,0,0,0,0,3,2,1,0,0,1,0,0,0,1107,"60.01046341","30.23936587"
0,0,0,0,0,3,0,2,0,0,0,0,0,0,1108,"60.03755870","30.23990845"
0,0,0,0,0,5,5,1,0,0,0,0,0,0,1109,"60.01965834","30.23977470"
0,0,0,0,0,2,1,0,0,0,1,0,0,0,1110,"59.98589492","30.23928189"
0,0,1,0,0,6,5,1,0,0,0,0,0,0,1111,"60.02129294","30.23993416"
0,0,1,0,0,4,7,0,0,0,1,0,0,0,1112,"60.01650162","30.23996376"
0,0,0,0,0,5,2,1,0,0,2,0,0,0,1113,"60.00184704","30.23973569"
0,0,0,0,0,5,6,1,0,1,1,0,1,0,1114,"60.01742516","30.23991690"
0,0,1,1,1,5,2,0,0,0,10,0,1,2,1115,"59.86037514","30.23994930"
0,0,0,0,0,1,2,0,0,3,5,0,1,0,1116,"59.84014321","30.24069059"
0,0,0,0,0,6,2,0,0,0,0,0,0,0,1117,"60.03466991","30.23959168"
0,0,0,0,0,6,2,0,0,0,1,0,0,0,1118,"59.85771548","30.23975112"
0,0,0,0,0,5,2,1,0,0,2,0,0,0,1119,"60.00262938","30.23959843"
0,0,0,0,0,2,1,1,0,0,0,0,0,0,1120,"59.99978021","30.24045278"
0,0,1,0,0,3,4,1,0,0,0,0,0,0,1121,"60.01158901","30.24107733"
0,0,0,0,0,2,1,0,0,0,2,0,1,0,1122,"59.98529265","30.24110201"
0,0,0,0,0,6,2,0,0,0,2,0,0,0,1123,"59.85724468","30.24023470"
0,0,0,0,0,6,3,0,0,0,1,0,0,0,1124,"59.85834016","30.23987067"
0,0,0,0,0,3,1,1,0,0,2,0,0,0,1125,"60.00117430","30.24047657"
0,0,0,0,0,6,2,1,1,0,21,0,0,0,1126,"60.00383367","30.24001650"
0,0,0,0,0,5,1,1,0,0,0,0,0,0,1127,"60.00623591","30.24004935"
0,0,0,0,0,4,5,0,0,0,0,0,1,0,1128,"60.01001813","30.24113954"
0,0,0,0,0,5,3,0,0,0,4,0,0,0,1129,"59.85626320","30.24011611"
0,0,1,1,0,6,2,0,0,0,1,0,0,0,1130,"59.85806749","30.24057328"
0,0,0,0,1,4,1,0,0,1,7,0,2,0,1131,"59.85125996","30.24057792"
0,0,1,0,1,2,1,0,0,0,0,0,3,0,1132,"60.02514935","30.24047417"
0,0,1,0,0,6,2,1,0,0,4,0,0,0,1133,"60.00242978","30.24109756"
0,0,1,0,0,4,2,0,0,0,6,0,0,0,1134,"59.86089665","30.24055085"
0,0,0,0,0,2,1,0,1,0,3,0,0,0,1135,"59.98644998","30.24046551"
0,0,1,0,0,4,5,2,0,0,0,0,0,0,1136,"60.01904297","30.24163589"
0,0,0,0,0,6,2,0,1,0,21,0,0,0,1137,"60.00436814","30.24079304"
0,1,1,0,0,2,2,0,0,0,1,0,0,0,1138,"60.02573233","30.24165486"
0,0,1,0,1,5,3,0,1,0,4,0,0,0,1139,"60.03044150","30.24144702"
0,0,0,0,0,7,5,0,0,0,2,0,2,0,1140,"60.02115054","30.24245225"
0,0,0,0,0,2,1,0,0,0,0,0,0,0,1141,"59.99922127","30.24109577"
0,0,0,0,0,1,2,1,0,2,3,0,0,0,1142,"59.83973434","30.24173448"
0,0,0,0,0,6,5,2,0,0,0,0,0,0,1143,"60.01997235","30.24149044"
0,0,0,0,0,1,1,1,0,0,0,0,0,0,1144,"59.83865776","30.24155125"
0,0,0,0,0,3,2,0,0,0,1,0,0,0,1145,"59.86106139","30.24112104"
0,0,0,0,0,2,0,0,0,0,0,0,0,0,1146,"60.03781570","30.24261511"
0,0,0,0,0,5,6,0,0,0,1,0,0,0,1147,"60.01614487","30.24213128"
1,1,1,0,1,5,2,0,0,0,3,0,0,0,1148,"59.85841392","30.24136917"
0,0,1,0,1,5,2,2,1,0,7,0,0,0,1149,"60.03366312","30.24223408"
0,0,0,0,0,5,5,1,0,0,3,0,0,0,1150,"60.01249979","30.24176634"
0,0,0,0,0,3,2,0,0,0,0,0,0,0,1151,"60.02431033","30.24171374"
0,1,1,0,0,5,1,0,0,0,1,0,0,0,1152,"59.85635748","30.24296352"
0,0,1,0,1,2,1,0,1,0,4,0,0,0,1153,"59.98675418","30.24189295"
0,0,1,0,0,3,1,0,0,0,4,0,0,0,1154,"59.85052285","30.24172955"
0,0,1,0,0,6,2,0,0,0,4,0,0,0,1155,"60.00158381","30.24178034"
0,0,1,0,0,5,2,0,0,0,3,0,0,0,1156,"59.85881875","30.24147945"
0,0,1,0,1,4,2,1,0,0,9,0,1,0,1157,"59.86038104","30.24154894"
0,0,1,0,0,3,1,1,0,0,6,0,0,0,1158,"59.85132788","30.24257238"
0,0,1,0,0,4,2,0,0,0,3,0,0,0,1159,"59.85916436","30.24277775"
0,0,0,0,0,7,1,1,0,0,5,0,0,0,1160,"60.00481545","30.24231233"
0,0,0,0,0,4,7,1,0,0,2,0,0,0,1161,"60.01815083","30.24285096"
0,0,0,0,0,2,2,0,0,0,1,0,0,0,1162,"60.02786365","30.24190879"
0,0,0,0,0,3,2,1,0,0,1,0,0,0,1163,"59.86000965","30.24288565"
0,0,0,0,0,7,1,1,0,0,1,0,0,0,1164,"60.00598023","30.24203740"
0,0,0,0,0,1,2,0,0,3,5,0,0,0,1165,"59.84083485","30.24203723"
0,0,0,0,0,3,1,1,1,0,1,0,0,0,1166,"60.00009641","30.24219378"
1,0,1,0,1,5,1,0,1,0,1,0,0,0,1167,"60.03528435","30.24250570"
0,0,0,0,0,6,3,1,0,0,2,0,0,0,1168,"60.02305607","30.24289929"
0,0,1,0,1,3,1,0,0,0,0,0,0,0,1169,"59.86225851","30.24347441"
0,0,1,0,1,4,3,1,1,0,3,0,0,0,1170,"60.03253381","30.24327705"
0,1,1,0,0,6,2,0,0,0,5,0,1,0,1171,"60.00208173","30.24329138"
0,0,1,0,0,4,1,0,1,0,3,0,0,0,1172,"59.84986467","30.24284907"
0,0,0,0,0,7,1,0,0,0,1,0,0,0,1173,"60.00621606","30.24335033"
0,0,0,0,0,3,2,1,0,0,0,0,0,0,1174,"59.86138512","30.24277609"
0,0,0,0,0,4,6,1,0,0,0,0,0,0,1175,"60.01342552","30.24370271"
0,0,0,0,0,3,8,0,0,0,4,0,0,0,1176,"60.01704062","30.24328698"
0,1,1,0,1,4,6,0,0,0,0,0,0,0,1177,"60.01471186","30.24381413"
0,0,1,0,0,2,0,0,1,0,15,0,0,0,1178,"59.85276026","30.24359742"
0,0,0,0,0,5,7,1,0,0,1,0,1,0,1179,"59.93786939","30.24286809"
1,1,1,0,1,1,1,1,0,0,0,0,0,0,1180,"59.83852748","30.24330708"
0,0,0,0,0,5,3,1,3,0,16,0,1,0,1181,"60.03119236","30.24388096"
0,0,0,0,0,1,2,0,0,1,3,0,0,0,1182,"59.84112179","30.24285937"
0,0,0,0,0,5,1,0,0,0,0,0,0,0,1183,"60.03589280","30.24334475"
0,0,1,0,0,7,1,0,2,0,12,0,0,0,1184,"60.00404491","30.24328773"
0,0,0,0,0,4,5,1,2,0,7,0,1,1,1185,"60.01105190","30.24351303"
0,0,1,0,0,7,4,1,0,0,1,0,0,0,1186,"59.93688921","30.24333797"
0,0,0,0,0,3,5,1,1,0,3,0,0,0,1187,"60.00994716","30.24452402"
0,0,0,0,0,4,1,0,1,0,2,0,0,0,1188,"60.00044899","30.24337819"
0,0,0,0,0,4,1,0,1,0,1,0,1,1,1189,"59.99904774","30.24336393"
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1190,"59.83826540","30.24376474"
0,1,1,0,1,5,3,0,0,0,0,0,0,0,1191,"60.02800880","30.24402485"
0,0,1,0,0,5,1,1,2,0,4,0,0,0,1192,"60.03493938","30.24404906"
0,0,1,0,0,8,2,0,0,0,5,0,1,0,1193,"60.00326434","30.24395678"
0,0,0,0,0,2,2,1,0,0,1,0,0,0,1194,"60.02537746","30.24347986"
0,0,0,0,0,5,3,2,0,0,2,0,0,0,1195,"60.02340315","30.24396447"
1,0,1,0,1,1,3,0,0,1,2,0,0,0,1196,"59.83999015","30.24386310"
0,0,0,0,0,3,1,1,0,0,5,0,0,0,1197,"59.85050399","30.24400818"
0,0,0,0,0,1,1,0,0,0,0,0,1,0,1198,"59.83714465","30.24411110"
0,0,0,0,0,4,4,1,0,0,0,0,2,0,1199,"59.93825548","30.24420182"
0,0,0,0,0,1,2,0,0,1,3,0,0,0,1200,"59.84141774","30.24369538"
0,0,1,0,0,7,3,1,0,0,0,0,0,0,1201,"59.93616625","30.24378921"
0,0,0,0,0,6,1,0,0,0,1,0,0,0,1202,"60.00114737","30.24389398"
0,0,1,0,0,1,1,1,0,0,0,0,0,0,1203,"59.83800602","30.24420161"
0,0,0,0,0,4,1,1,0,0,2,0,0,0,1204,"60.03339164","30.24451123"
0,0,0,0,0,1,3,0,0,1,3,0,0,0,1205,"59.84033387","30.24419032"
0,0,0,0,0,4,2,0,0,0,0,0,0,0,1206,"60.03651427","30.24418243"
0,0,0,0,0,1,3,0,0,1,3,0,0,0,1207,"59.84067260","30.24452335"
0,0,0,0,0,9,5,1,0,0,0,0,0,0,1208,"59.93562756","30.24423625"
0,0,0,0,0,4,3,1,0,0,1,0,0,0,1209,"59.93728624","30.24428752"
0,0,0,0,0,5,2,0,0,0,1,0,0,0,1210,"59.84966103","30.24492924"
0,0,0,0,0,3,2,1,2,0,6,0,0,2,1211,"59.85906562","30.24496518"
0,0,0,0,0,1,2,1,0,0,0,0,0,0,1212,"59.83919524","30.24443928"
0,0,0,0,0,6,5,0,0,0,1,0,0,0,1213,"60.01847668","30.24499267"
0,0,0,0,0,5,2,0,0,0,0,0,0,0,1214,"59.84887164","30.24508622"
0,0,0,0,0,4,2,0,0,0,5,0,0,2,1215,"59.86010185","30.24503315"
0,0,1,0,0,1,3,0,0,0,1,0,1,0,1216,"59.84170187","30.24454591"
0,0,0,0,0,6,1,1,0,0,2,0,2,0,1217,"60.00589108","30.24502452"
0,0,1,0,1,5,3,1,0,0,0,0,0,0,1218,"59.93674710","30.24473582"
0,0,1,0,0,8,4,0,0,0,4,0,0,0,1219,"59.93493868","30.24597599"
0,0,0,0,0,8,2,0,0,0,4,0,2,1,1220,"60.00330445","30.24495876"
0,0,0,0,0,3,2,1,0,0,0,0,0,0,1221,"59.93762127","30.24534328"
0,0,0,0,0,4,3,0,0,0,1,0,0,0,1222,"59.85745541","30.24535602"
0,1,1,0,1,9,5,0,0,0,4,0,0,0,1223,"59.93515856","30.24513087"
0,0,1,0,0,5,2,0,1,0,1,0,0,0,1224,"60.03439700","30.24592514"
0,0,0,0,0,8,2,0,0,0,2,0,0,0,1225,"60.00403119","30.24542684"
0,0,0,0,0,6,2,1,0,0,1,0,1,0,1226,"60.00516095","30.24564698"
0,0,0,0,0,6,5,0,2,1,5,0,0,0,1227,"60.02127900","30.24559100"
0,0,0,0,0,5,2,0,0,0,0,0,0,0,1228,"60.02512922","30.24562872"
0,1,1,0,1,4,4,1,0,0,0,0,0,0,1229,"60.01468027","30.24560721"
0,0,0,0,0,6,5,0,2,0,4,0,0,0,1230,"60.02040473","30.24599393"
0,0,0,0,0,4,1,0,0,0,0,0,0,0,1231,"59.86251100","30.24649175"
0,0,0,0,0,4,6,1,0,0,7,0,1,1,1232,"60.01211372","30.24620771"
1,1,1,0,1,5,4,1,0,0,0,0,0,0,1233,"60.02297306","30.24604379"
0,0,0,0,0,4,3,1,3,0,9,0,1,0,1234,"60.00944936","30.24618891"
0,0,0,0,0,1,2,1,0,0,0,0,0,0,1235,"59.83852309","30.24591389"
0,0,0,0,0,6,4,0,0,0,0,0,0,0,1236,"60.02410027","30.24680377"
0,0,0,0,0,2,1,1,0,0,2,0,1,0,1237,"59.83581665","30.24637650"
0,0,0,0,0,4,2,0,0,0,0,0,0,0,1238,"59.93691858","30.24581830"
0,1,1,1,1,4,4,1,0,0,0,0,0,0,1239,"60.01561578","30.24686586"
0,0,1,0,0,7,6,0,2,1,5,0,0,0,1240,"60.01752583","30.24637585"
0,0,0,0,0,4,2,0,2,0,8,0,0,2,1241,"59.85895412","30.24605303"
0,0,0,0,0,4,2,0,2,1,10,0,1,2,1242,"59.86017622","30.24609051"
0,0,0,0,0,3,3,0,0,0,0,0,0,0,1243,"59.85766714","30.24621066"
1,0,1,0,0,3,2,0,1,0,3,0,0,0,1244,"59.85829758","30.24605463"
0,0,0,0,0,5,3,2,2,0,16,0,1,0,1245,"60.02869865","30.24654675"
0,0,0,0,0,4,4,1,0,0,0,0,0,0,1246,"59.93606263","30.24625447"
0,0,0,0,0,4,2,0,2,1,12,0,0,0,1247,"59.86070566","30.24687841"
1,0,1,0,0,5,2,0,0,0,0,0,1,0,1248,"60.02591817","30.24684943"
0,0,0,0,0,4,2,2,0,0,4,0,0,0,1249,"60.03254713","30.24665712"
0,0,0,0,0,6,5,1,0,1,2,0,0,0,1250,"60.02165047","30.24668006"
0,0,0,0,0,5,5,1,2,0,4,0,0,0,1251,"60.02072470","30.24710071"
0,0,0,0,0,4,6,1,0,0,0,0,0,0,1252,"60.01368828","30.24821974"
0,0,0,0,0,4,5,2,0,0,0,0,0,0,1253,"60.01459456","30.24766627"
0,0,0,0,0,5,2,0,0,0,0,0,0,0,1254,"59.84754474","30.24675866"
0,0,0,0,0,6,2,1,0,0,0,0,1,0,1255,"60.00346269","30.24701181"
0,0,0,0,0,5,4,0,0,0,2,0,0,0,1256,"59.93570471","30.24694090"
0,0,1,0,0,6,4,0,0,0,0,0,0,0,1257,"60.02312933","30.24749368"
0,0,0,0,0,4,5,1,2,5,10,0,0,0,1258,"60.01016269","30.24740685"
0,0,1,0,0,5,1,1,0,0,0,0,0,0,1259,"60.00274487","30.24785389"
0,0,0,0,0,5,2,1,3,0,6,0,0,0,1260,"60.02914427","30.24757590"
0,1,1,0,1,5,2,0,0,0,0,0,0,0,1261,"59.84971835","30.24698443"
0,1,1,1,1,5,2,3,2,0,11,0,2,0,1262,"60.02786689","30.24744557"
0,0,0,0,0,4,2,0,9,1,22,0,1,0,1263,"59.84294172","30.24746049"
0,0,0,0,0,5,2,0,0,0,0,0,0,0,1264,"59.84849430","30.24714735"
0,0,0,0,0,4,1,1,0,0,0,0,0,0,1265,"59.84602464","30.24833604"
0,0,0,0,0,7,5,0,1,0,0,0,0,0,1266,"60.01927637","30.24767433"
0,0,1,0,0,6,4,1,0,0,0,0,0,0,1267,"60.02192049","30.24861320"
0,0,1,1,0,4,2,1,0,0,3,0,0,0,1268,"60.00398954","30.24806770"
0,0,0,0,0,4,2,0,1,0,3,0,0,0,1269,"59.85101210","30.25152790"
0,0,0,0,0,4,2,0,0,0,0,0,0,0,1270,"59.84817705","30.24831445"
0,0,0,0,0,1,2,0,0,0,0,0,0,0,1271,"59.83523097","30.24801722"
0,0,0,0,0,4,1,0,0,0,0,0,0,0,1272,"59.86193202","30.24758475"
0,0,0,0,0,5,2,0,0,0,0,0,0,0,1273,"60.02570471","30.24768396"
0,0,0,0,0,3,2,0,0,0,0,0,0,0,1274,"59.83800495","30.24770973"
0,0,0,0,0,4,3,1,0,0,0,0,0,0,1275,"60.01066557","30.24972088"
0,0,0,0,0,4,1,0,1,0,5,0,0,0,1276,"59.86112551","30.24781167"
0,0,0,0,0,2,2,0,0,0,0,0,0,0,1277,"59.83565645","30.24822185"
0,0,0,0,0,7,3,0,0,0,0,0,2,0,1278,"60.02490033","30.24837229"
0,0,0,0,0,5,5,0,0,0,0,0,0,0,1279,"59.93088585","30.24840176"
0,0,0,0,0,3,2,0,0,0,0,0,0,0,1280,"59.83722383","30.24803009"
0,0,0,0,0,2,2,0,0,0,0,0,0,0,1281,"59.83605705","30.24841490"
0,0,0,0,0,6,2,0,3,0,3,0,0,0,1282,"60.02950163","30.24814770"
0,0,0,0,0,3,3,0,0,0,0,0,0,0,1283,"59.83647575","30.24862730"
0,0,0,0,0,6,4,2,0,0,0,0,0,0,1284,"60.02039534","30.24874404"
0,0,0,0,0,6,3,0,0,0,2,0,0,0,1285,"60.02345946","30.24878317"
0,0,0,0,0,2,2,1,0,0,0,0,0,0,1286,"59.83905042","30.24885649"
0,1,1,0,1,4,1,0,1,0,4,0,0,0,1287,"59.86111970","30.24873806"
0,0,0,0,1,7,3,0,2,2,3,0,0,0,1288,"60.01835513","30.24897288"
0,1,1,1,1,5,5,0,0,0,3,0,0,0,1289,"59.93037554","30.24883857"
0,1,0,0,0,4,5,0,1,3,5,0,0,0,1290,"60.01531699","30.24927569"
0,0,1,0,0,5,2,1,3,0,3,0,0,0,1291,"60.02908011","30.24855985"
0,0,1,0,1,5,5,0,0,0,3,0,2,0,1292,"59.92977538","30.24913319"
0,0,1,0,0,4,2,0,1,0,8,0,1,2,1293,"60.00899293","30.24960063"
0,0,0,0,0,2,1,0,8,1,33,0,1,0,1294,"59.84274003","30.24867820"
0,0,0,0,0,4,1,0,0,0,0,0,0,0,1295,"59.86190358","30.24888991"
0,0,0,0,0,4,3,0,1,0,10,0,2,0,1296,"60.00656432","30.24914509"
0,0,0,0,0,6,2,0,3,0,2,0,0,0,1297,"60.02966001","30.24913782"
0,0,0,0,0,5,3,1,0,3,1,0,0,0,1298,"60.01910744","30.24964838"
0,0,0,0,0,4,1,0,2,2,5,0,0,0,1299,"59.84358190","30.24889415"
0,0,0,0,0,5,1,1,0,0,0,0,0,0,1300,"60.00271802","30.24907760"
0,1,1,0,1,5,5,0,0,0,0,0,0,0,1301,"59.93075988","30.24908347"
0,0,0,1,0,5,3,0,1,0,4,0,1,0,1302,"60.00739513","30.24996044"
0,0,0,0,0,4,2,0,0,2,0,0,0,0,1303,"59.84391324","30.24936450"
0,0,0,0,0,7,3,0,0,0,1,0,1,0,1304,"60.02397285","30.24904759"
0,0,1,0,0,5,2,0,0,0,2,0,1,0,1305,"60.00511446","30.24924891"
0,0,0,0,0,4,2,1,0,0,3,0,0,0,1306,"60.00460729","30.24928097"
0,0,0,0,0,4,3,0,1,0,8,0,1,0,1307,"60.00605381","30.24955659"
0,0,1,0,1,4,3,0,1,0,8,0,1,0,1308,"60.00611939","30.24972650"
0,0,0,0,0,6,3,0,0,0,3,0,0,0,1309,"60.02358242","30.25001782"
0,0,0,0,0,5,2,1,3,0,2,0,0,0,1310,"60.02879048","30.24984057"
0,0,0,0,0,3,1,0,0,0,0,0,1,0,1311,"59.86235105","30.24947199"
0,0,0,0,0,4,1,1,0,0,2,0,0,0,1312,"60.00366389","30.24943658"
0,0,0,0,0,4,2,0,0,0,0,0,0,0,1313,"59.84808170","30.25033925"
0,0,1,0,0,5,5,1,0,0,0,0,0,0,1314,"60.01246281","30.24808554"
0,0,0,0,0,4,1,1,0,0,1,0,0,0,1315,"60.00522499","30.25089904"
0,0,0,0,0,4,1,1,0,0,2,0,0,0,1316,"60.00402759","30.25038803"
0,0,0,0,0,3,3,0,0,0,0,0,0,0,1317,"59.83718398","30.24971585"
0,0,0,0,0,1,2,0,0,0,0,0,1,0,1318,"59.83389749","30.25008664"
0,0,0,0,0,6,2,0,0,0,0,0,0,0,1319,"60.03006755","30.25057027"
0,0,1,0,0,1,2,0,0,0,0,0,0,0,1320,"59.83510782","30.24981912"
0,0,1,0,0,4,2,1,0,0,3,0,2,0,1321,"59.84538443","30.24996702"
0,0,0,0,0,3,1,0,2,1,29,1,3,0,1322,"59.84258773","30.24988573"
1,0,0,0,0,5,6,0,0,1,2,0,0,0,1323,"60.01272494","30.25028261"
0,0,0,0,0,3,2,1,0,0,0,0,1,0,1324,"59.83817553","30.25019913"
