building_area,living_area,population_balanced,y,x,building_id
1361.97,7878,458,60.04603645,30.3822435,3485
1385.28,23272.6,901,59.83438207,30.3819067,3486
1458.12,5177.6,148,59.87443187,30.38221536,3487
309.448,1992.5,67,59.85158325,30.3817191,3488
1701.89,11248.7,401,59.85604894,30.38293015,3489
1751.39,6863.52,256,59.87777179,30.38234535,3490
3675.43,16428.2,680,59.83258456,30.38270182,3491
309.518,1983.2,58,59.85197224,30.38181253,3492
1393.1,5402.33,167,59.86542649,30.38227056,3493
2459.81,15461.6,648,60.01654241,30.38305107,3494
1257.29,14601.6,645,60.03418405,30.38271296,3495
501.868,5269.61,282,60.05077575,30.38211971,3496
327.741,1976.1,54,59.8735029,30.38215205,3497
2024.81,14108.7,520,59.8420724,30.38283492,3498
1755.77,6016.01,193,59.86097629,30.38318648,3499
1814.58,11939.7,516,60.01774085,30.3826204,3500
2053.85,13975.6,837,60.04508283,30.38277564,3501
1555.89,11688.6,411,59.83925991,30.38342893,3502
805.109,5605,383,60.05098405,30.38243035,3503
1235.17,8187.1,291,59.83827034,30.38269166,3504
2064.04,13513.2,532,59.84525485,30.38294317,3505
1684.16,6081.49,233,59.85841182,30.38272883,3506
3080.79,17187.3,667,59.83497993,30.38364115,3507
6633.56,8244.9,367,59.99627009,30.38458622,3508
1752.85,6989.73,201,59.87590602,30.38343616,3509
585.094,5446.9,332,60.03869178,30.38250057,3510
674.974,4660.9,135,59.87680282,30.38282737,3511
1022.86,4367.55,263,60.04994089,30.38320389,3512
1502.22,6273.25,350,60.0405252,30.38292195,3513
338.734,1972.6,60,59.87516533,30.38267494,3514
1384.11,5519.54,180,59.8657659,30.3828544,3515
1660.94,11043.8,321,59.87113957,30.38304105,3516
1104.53,4276.4,162,59.84875224,30.38296108,3517
379.938,1448.21,42,59.86261548,30.38275218,3518
1609.72,11053.2,303,59.8720854,30.38369289,3519
3828.9,4151.9,270,60.04332079,30.38444236,3520
1628.2,11220.2,405,59.86389857,30.38366825,3521
1812.31,12441,376,59.86921144,30.38332026,3522
2493.85,7297.3,306,59.84851811,30.38457824,3523
1684.46,6015.14,208,59.85431761,30.38390857,3524
529.281,4696.78,122,59.87034801,30.38298066,3525
1757.65,12326.4,511,60.03322779,30.38337218,3526
918.914,7718.88,319,60.02170585,30.38353001,3527
1167.06,4001.6,150,59.85295078,30.38327059,3528
584.849,5541.6,336,60.0390524,30.38311015,3529
1224.6,857.222,30,59.8362577,30.38363905,3530
626.401,4168.8,153,60.01699505,30.3833768,3531
1046.74,7369.8,258,59.84688497,30.38353382,3532
1339.76,9672.5,360,59.84932301,30.38356396,3533
1495.09,9697.34,350,59.83727378,30.38361326,3534
351.713,1972.9,49,59.87486127,30.38335564,3535
1516.1,11180.1,347,59.87798226,30.38398613,3536
5252.83,34769.3,1238,59.84241954,30.38522792,3537
2304.03,16330.9,1011,60.04028823,30.38389117,3538
824.292,1154.01,48,59.97350297,30.38360939,3539
1669.29,5999.74,198,59.86199454,30.38391897,3540
1998.33,13338.1,519,59.83296716,30.38413112,3541
1701.37,11625.1,403,59.83800671,30.38468689,3542
805.223,5816.1,349,60.05138381,30.38377073,3543
586.351,5526.5,341,60.0479319,30.38365858,3544
2533.3,16515.9,1010,60.04933483,30.38423143,3545
2102.8,7043.41,256,59.85887075,30.38470367,3546
1245.25,8053.5,363,60.0336182,30.38416501,3547
1688.86,5408.6,221,59.97729064,30.38416603,3548
584.725,5557.2,249,60.02449834,30.3838146,3549
1916.8,13715.8,450,59.84990291,30.38436932,3550
1502.68,6288.6,362,60.04371132,30.38483766,3551
2751.64,9427.3,328,59.85681856,30.38491999,3552
2028.77,13763,473,59.8403897,30.38465173,3553
784.134,3174.7,101,59.87130726,30.38409299,3554
584.977,5557.2,245,60.02493819,30.38398057,3555
346.457,1971.3,63,59.87451461,30.38405944,3556
1172.74,3964.84,124,59.86278297,30.38422827,3557
524.004,3686.6,132,59.85796518,30.38405763,3558
1571.15,6027.1,221,59.85269837,30.38510177,3559
805.238,5712.4,330,60.0505548,30.38418297,3560
867.354,3172.8,97,59.8705184,30.3846883,3561
724.086,2429,94,59.99892473,30.38426436,3562
400.322,2001.94,67,59.86515775,30.38412682,3563
1667.95,6042.2,214,59.85319891,30.38520461,3564
1649.57,6015.22,222,59.85361672,30.38531263,3565
1526.33,9615.89,337,59.84754057,30.38582078,3566
812.573,3166.6,90,59.86909774,30.38465616,3567
1765.09,9346.3,550,60.04796295,30.38526515,3568
781.969,3174.2,91,59.87147162,30.38472032,3569
1790.89,12856.6,371,59.86836648,30.38571552,3570
1208.55,4007.19,152,59.85998619,30.38485574,3571
524.814,4650.9,184,60.01927306,30.38472043,3572
371.826,2001.3,81,59.86060795,30.38462686,3573
5367.09,21986.1,878,59.83257501,30.38742763,3574
1162.01,3989.1,142,59.86308626,30.38492017,3575
1814.71,9659.9,430,60.01733653,30.38500661,3576
1005.38,6062.5,292,60.03442672,30.38476772,3577
1023.17,4274.8,245,60.04861149,30.38549388,3578
1589.26,6090.88,221,59.85547938,30.385096,3579
1814.11,12110.1,581,60.02127561,30.3852802,3580
1023.72,4301.6,288,60.04396455,30.38550216,3581
1611.2,7023.13,253,59.87551125,30.38537016,3582
2636.53,1845.571,74,59.82972247,30.38561992,3583
1783.06,11063.2,353,59.86134371,30.38574908,3584
843.722,5804.9,229,59.84427118,30.38500451,3585
897.185,3503.29,120,59.87458501,30.38538313,3586
63.6545,44.55815,2,60.03445735,30.3849283,3587
2161.79,14025.6,519,59.83700047,30.38631301,3588
5116.07,36749.9,1438,59.84112376,30.3866632,3589
787.422,3172.6,88,59.86901012,30.38543744,3590
1283.24,4050.27,161,59.86006379,30.38555754,3591
1643.69,10990.3,413,59.86459525,30.38577097,3592
3891.2,65372.1,1738,59.98100461,30.38581068,3593
1807.84,12936.9,793,60.0501021,30.38654856,3594
708.978,2333,111,59.99862724,30.38542055,3595
1049.95,4009.72,141,59.86319193,30.38562054,3596
331.495,2812.5,114,60.03312157,30.38533342,3597
1584.34,6062.96,213,59.85566348,30.38574951,3598
330.184,2014.7,48,59.87212119,30.38538963,3599
3922.23,22486.5,1374,60.04682239,30.38619297,3600
1450.65,9660.4,389,60.01861252,30.38544497,3601
6432.61,76548.1,2941,59.97596896,30.38712607,3602
603.24,422.268,17,59.84893381,30.38551725,3603
2179,17176.2,556,59.8756561,30.38642088,3604
1530.82,10904.7,346,59.87425176,30.38647019,3605
1835.5,13869.9,518,59.85031314,30.38610069,3606
345.692,2177.86,109,60.01800863,30.38556431,3607
805.248,5723.5,360,60.05098735,30.38580027,3608
2043.43,13488.3,490,59.84609783,30.38624206,3609
320.085,2015.01,86,59.85439968,30.38570072,3610
3616.17,23095.6,1014,60.03216408,30.38779047,3611
1252.13,7860.7,288,59.83445945,30.38624006,3612
1285.89,9328.96,416,60.0336688,30.38623224,3613
1531.85,11092.8,293,59.87345365,30.38701682,3614
1199.44,4008.58,145,59.8601488,30.38625382,3615
1023.36,4279.6,236,60.04543491,30.38664342,3616
865.91,3162.4,78,59.86894385,30.38633256,3617
837.596,3175.7,90,59.86993204,30.38626399,3618
2631.45,13986.1,478,59.8583592,30.38731584,3619
992.804,2917.9,134,60.02230062,30.38620238,3620
835.975,3176.2,88,59.8706012,30.38666783,3621
1568.4,6029.63,204,59.85583554,30.38647603,3622
524.548,4672.4,159,60.01903432,30.38630053,3623
1649.19,18415.9,526,59.86640766,30.38646336,3624
1136.91,10154.7,456,60.03515913,30.38628333,3625
313.845,1986.5,88,59.99792591,30.38619361,3626
1023.7,4294.4,262,60.04576796,30.38691188,3627
2158.15,13982.7,591,59.83580782,30.3874135,3628
1365.87,5171.36,171,59.84421537,30.38661985,3629
3662.62,32615.4,1334,59.82993784,30.38728009,3630
1621.33,11504.6,407,59.83800845,30.38690336,3631
330.185,1990.1,48,59.87198043,30.38655512,3632
4019.3,34894.9,1330,59.82794035,30.38726119,3633
2227.25,37417.8,979,59.98048295,30.38704339,3634
2227.3,24149.6,675,59.86669963,30.38750879,3635
313.832,1996.9,84,59.99849581,30.3865386,3636
521.481,4184.3,185,60.01592341,30.38671288,3637
377.341,1988.84,79,59.86281353,30.3865902,3638
2303.7,16326,1009,60.0441478,30.38730097,3639
992.914,6255.36,270,60.02301392,30.38697217,3640
547.04,382.928,15,59.8474521,30.38693915,3641
1501.61,6310.92,319,60.04892357,30.38723748,3642
1741.94,11299.3,414,59.8571502,30.38806,3643
1450.3,1882,88,60.01959943,30.38734789,3644
992.971,6255.71,251,60.02202737,30.38720917,3645
460.871,322.6097,13,59.84907098,30.38712876,3646
1502.63,6253,287,60.03407835,30.38812839,3647
2146.7,16552.5,686,60.03487202,30.38815115,3648
751.727,3167.89,86,59.87292175,30.38762245,3649
313.752,1971.2,90,59.9981705,30.38704341,3650
1544.43,9733.8,348,59.85050588,30.38753615,3651
1284.46,4007.52,137,59.86011505,30.38778649,3652
1623.49,9528.8,455,60.00183992,30.38753668,3653
1686.07,11250.2,410,59.85592019,30.38769365,3654
859.959,7267,256,59.85392165,30.3874204,3655
5347.74,11304.3,452,59.83147831,30.38876654,3656
1568.62,5985.53,213,59.86105761,30.38791434,3657
1600.83,11602.5,461,59.83465077,30.38836898,3658
2424.96,17832.8,653,59.84944528,30.38807912,3659
873.772,3173.3,82,59.8726301,30.38797445,3660
827.085,3161.9,79,59.86883099,30.38766489,3661
1715.45,6979.6,282,60.01667605,30.38776879,3662
2028.71,13284.1,482,59.83972635,30.38810412,3663
1612.07,10074.3,405,60.01550325,30.38869108,3664
1406.12,9766,329,59.838147,30.38801061,3665
1593.31,4272,250,60.0472884,30.38828055,3666
1791.83,11164.6,408,59.86223381,30.38816776,3667
1757.63,12844.3,341,59.8711722,30.38830575,3668
898.591,3153.28,97,59.87032737,30.38810168,3669
1611.9,11336.2,529,60.01806145,30.38836011,3670
818.773,5810.3,220,59.84429091,30.38796413,3671
1438.45,4300.5,255,60.04760585,30.38857635,3672
2179.28,11772.3,543,60.00292821,30.3884317,3673
328.249,1999.1,55,59.86973829,30.38796245,3674
3962.42,23266.1,840,59.8453205,30.38907463,3675
1689.66,11685.7,401,59.85154448,30.38897658,3676
890.756,1613.17,31,59.98302247,30.38808642,3677
1809.73,12983.3,555,60.03624694,30.38831731,3678
345.542,2176.91,94,60.0201367,30.38790711,3679
1450.67,9681.9,436,60.0207435,30.38789796,3680
1964.85,12817.2,326,59.86819503,30.3891595,3681
1001.42,3962.8,131,59.86508234,30.38860855,3682
614.167,5533.7,203,59.83885748,30.38814005,3683
993.095,6256.5,288,60.02175596,30.38822104,3684
2599.58,28787.6,834,59.98020544,30.38871399,3685
540.794,378.5558,15,59.8477863,30.38823035,3686
1738.12,11099.7,345,59.86393342,30.38857782,3687
1539.05,24485,652,59.98171454,30.38842251,3688
835.762,3533.7,168,59.99801714,30.38854381,3689
1691.12,11014.5,510,60.00135335,30.38902718,3690
1004.86,5973.7,350,60.04548592,30.38829906,3691
1609.9,10142.4,388,59.84835054,30.38904266,3692
1023.37,4323.1,274,60.04927255,30.38894848,3693
835.719,3510.8,164,59.99837549,30.38875193,3694
331.095,2814.6,142,60.05019069,30.38834569,3695
536.977,4591.32,168,59.85969767,30.38880502,3696
1810.58,12873.2,604,60.03520101,30.38956282,3697
968.641,4262.6,174,59.97446958,30.38899592,3698
1167.57,3750.61,120,59.85040828,30.38885222,3699
835.703,3503,132,59.99875014,30.38898314,3700
1696.89,10752,301,59.87352772,30.38912655,3701
1967.68,13432.6,494,59.8400089,30.38917197,3702
543.919,4126.3,117,59.86582249,30.38876322,3703
5620.15,17828.9,636,59.84147772,30.39056577,3704
1808.36,12969,759,60.04963556,30.38977737,3705
835.951,3495.23,161,59.99912005,30.38920583,3706
1580.27,15577.3,622,59.82651066,30.38922901,3707
2308.72,20224.1,744,59.8547967,30.38952761,3708
3329.4,25434.3,956,59.82950489,30.38980383,3709
931.792,10756.8,376,59.84411502,30.38917385,3710
1947.61,13520.6,445,59.83787216,30.39019778,3711
1062.76,6048.1,228,59.83421855,30.38912148,3712
835.466,3506.73,152,59.99949228,30.38940724,3713
1123.86,6342.6,239,59.85368396,30.389268,3714
1447.73,9879.66,420,59.83566223,30.38946482,3715
839.317,8748.9,337,60.02148685,30.38922853,3716
1083.89,8842.37,322,59.84720295,30.38917268,3717
328.379,1984.4,61,59.86970089,30.38911022,3718
1808.55,12907.8,732,60.05020156,30.39024521,3719
709.554,496.6878,20,59.85761531,30.38928231,3720
531.987,4200,132,59.86646248,30.3892846,3721
847.475,1486.1,55,59.98347429,30.38933052,3722
553.132,387.193,9,59.86036268,30.38924079,3723
835.712,3504.5,152,59.9998682,30.38964287,3724
1320.75,5322.09,251,60.00266708,30.38953214,3725
1501.63,6292.1,390,60.04844652,30.3896919,3726
805.689,5551,259,60.03722034,30.38942796,3727
1579.24,6028.6,173,59.8642249,30.38984784,3728
1004.72,5833.6,343,60.04705187,30.38957906,3729
5515.45,40071.1,1464,59.84544715,30.39149299,3730
841.145,1613.3,42,59.98420495,30.38968895,3731
518.487,4642.24,165,59.85923122,30.38952926,3732
4638.44,26462.4,940,59.85802266,30.39110331,3733
1088.58,4376.61,207,60.00350274,30.3900928,3734
1189.42,8262.1,359,60.0379226,30.38973125,3735
1503.52,6354.3,291,60.03647355,30.3906717,3736
1195.24,14086,643,60.00032387,30.38989981,3737
4382.87,6136.01,171,59.86298741,30.39022962,3738
1145.3,4000,150,59.85664489,30.38987545,3739
524.562,4623.3,173,60.01873687,30.38968278,3740
1730.54,11086.2,296,59.87386545,30.39020587,3741
908.817,2766.4,94,59.97476993,30.38987922,3742
826.921,6175,292,60.0041984,30.38986049,3743
890.129,9346.35,359,59.82799519,30.38989974,3744
709.853,3991.1,158,59.85312184,30.3900114,3745
1320.82,5326.12,262,60.00248991,30.39023709,3746
1625.13,6056.3,200,59.86462251,30.39037977,3747
2067.84,13415.4,523,59.83688619,30.39123125,3748
1652.52,11193.7,306,59.87498904,30.39096549,3749
1618.97,9769.6,412,59.83574899,30.39046895,3750
884.719,5972,202,59.85357861,30.39016339,3751
1046.08,6027.5,243,59.83454885,30.39028391,3752
1840.84,12873.6,340,59.86928299,30.3907872,3753
1612.37,11148.8,468,60.01794649,30.39117515,3754
1982.35,13033.2,394,59.86656797,30.39154866,3755
530.529,4680.6,121,59.86557094,30.39042588,3756
5058.83,35656.4,966,59.98290553,30.39093796,3757
893.789,7250.1,303,60.01976136,30.39026,3758
2303.3,16401.8,988,60.0483626,30.39073877,3759
524.34,4626,200,60.03437138,30.39020126,3760
1221.01,5047.2,205,60.01702756,30.39053368,3761
1117.3,4554.4,166,59.9755538,30.3905748,3762
523.28,4629.9,177,60.01911164,30.39043567,3763
1024.2,4285.85,163,60.03378203,30.39101564,3764
1612.53,11231.2,509,60.01566593,30.3915153,3765
1882.71,11861.1,426,59.84693971,30.39109375,3766
2149.66,11640.3,531,60.0055019,30.39103742,3767
1144.55,4009.9,132,59.85657859,30.39074127,3768
331.452,2803.64,112,60.03211915,30.3905153,3769
1088.7,4357.8,214,60.00450465,30.39108401,3770
1039.6,3994.9,101,59.86248745,30.3911475,3771
1320.98,5306.7,250,60.00230987,30.39093745,3772
948.308,3756.05,131,59.8508276,30.3908603,3773
2572.18,17157.6,509,59.86113652,30.3914277,3774
520.799,4640.28,111,59.87215866,30.39072578,3775
1925.26,15478.9,589,59.82599085,30.39114076,3776
331.642,2812.16,107,60.0315643,30.3907561,3777
1611.51,11123.4,515,60.01980052,30.39187,3778
6121.23,15191.5,385,59.98067678,30.39225287,3779
1569.78,11742.4,409,59.84821816,30.39194794,3780
1036.18,4041.7,119,59.86376735,30.39145845,3781
1611.69,11290.9,524,60.0208592,30.39140521,3782
3434.29,24514.6,948,59.83180158,30.39260146,3783
1220.89,5078.1,203,60.01686164,30.39121965,3784
1090.77,6380.6,272,59.82786896,30.39111889,3785
2431.94,12114.9,420,59.85041755,30.39222204,3786
1809.88,12920.8,627,60.0400458,30.39139615,3787
805.801,5690.5,249,60.03742337,30.39107887,3788
2118.64,13556.3,584,60.03412069,30.39217953,3789
1386.22,9733.5,387,59.85157334,30.39144572,3790
543.958,380.7706,15,59.8461508,30.39131495,3791
1063.78,7348.7,263,59.84886866,30.39142507,3792
857.548,2736.1,106,59.97631155,30.39125388,3793
2648.65,34134.5,1506,60.01850784,30.39249879,3794
644.704,2327.8,88,59.97675413,30.39135795,3795
505.483,4634.36,131,59.86826216,30.39134258,3796
493.143,4622.5,177,59.85335145,30.3913706,3797
1597.01,11264,309,59.86493759,30.3916524,3798
1691.09,10986.4,497,60.0037373,30.39167163,3799
1166.13,4487.91,121,59.87424059,30.39171978,3800
1070.33,6826,257,59.82743446,30.39175914,3801
3483.44,15032.8,592,59.83000167,30.39234874,3802
2898.43,19409.3,891,60.03257253,30.3920083,3803
542.057,4624.41,165,59.85371478,30.39154326,3804
747.282,4951.4,204,59.82783846,30.39211829,3805
4288.43,11547.9,437,59.8395409,30.39306405,3806
1315.88,9395.51,425,60.0353359,30.39178939,3807
658.108,5613.3,238,59.83533034,30.39170391,3808
584.498,5331.9,311,60.04968067,30.39171925,3809
337.79,1963.02,66,59.85625956,30.39175486,3810
981.176,4007.77,91,59.86548923,30.39205946,3811
523.27,4573.8,193,60.01915243,30.39185225,3812
619.377,1112,51,59.97731053,30.39198288,3813
1056.36,4209.6,180,60.00522375,30.39211849,3814
1521.08,6073.8,186,59.86176089,30.39237185,3815
324.362,1975.77,66,59.85670316,30.39198966,3816
4050.06,28260.5,1092,59.83405932,30.39381755,3817
520.817,4625.49,126,59.87108403,30.39210668,3818
805.89,5597.6,260,60.03684314,30.39217168,3819
1088.6,4375.18,171,60.00606944,30.39268311,3820
1629.9,11486.7,416,59.84951628,30.39326749,3821
1613.01,11170.9,506,60.01462203,30.39328949,3822
1024.2,4295.9,207,60.03622304,30.39291936,3823
1056.87,4222.1,174,60.00353656,30.39250022,3824
1557.42,11461.2,441,59.85165465,30.39279329,3825
826.201,6062.6,265,60.00674796,30.39245226,3826
2283.53,17699.8,659,59.85263087,30.39324018,3827
533.399,4621.34,144,59.87213601,30.39253165,3828
2102.99,7373.7,346,60.04046028,30.39312324,3829
1460.29,6047.6,195,59.86211967,30.39296385,3830
1502.83,6318.6,293,60.03879248,30.39356901,3831
1924.95,15771.6,664,59.82597469,30.39285876,3832
1056.47,4224.9,159,60.00504684,30.39282028,3833
1460.97,9725.6,382,59.8351953,30.39297067,3834
4830.96,8248.8,305,59.85623505,30.39349132,3835
1692.02,10705.3,470,60.00057543,30.39355864,3836
321.181,2001.52,75,59.8571228,30.39266174,3837
1050.88,4017.28,124,59.86552465,30.39301413,3838
585.879,5597.3,198,59.84642298,30.3928087,3839
46.9701,164.395,7,60.00706294,30.39369477,3840
1823.76,12820.4,587,60.04221049,30.39315684,3841
925.884,7704.1,273,59.84157653,30.39291641,3842
1814.6,11977.7,516,60.01760609,30.3937077,3843
1715.55,10247.4,306,59.86003584,30.39347903,3844
3873.15,27570.4,774,59.9820427,30.39403437,3845
1533.93,11285.2,353,59.87567311,30.39354519,3846
2056.92,13037.5,345,59.86069306,30.39407598,3847
505.362,4643.79,121,59.86818567,30.39317212,3848
555.237,4172.56,110,59.86306554,30.39305817,3849
2839.99,20311.7,751,59.83744927,30.39491974,3850
2178.67,11899.7,536,60.00808107,30.39362404,3851
1088.45,4400.67,222,60.00706294,30.39369477,3852
1691.81,10805.5,501,60.00164575,30.39355463,3853
819.136,8600.93,322,59.82779766,30.39330777,3854
4493.56,22165.3,1011,60.04107397,30.39496216,3855
450.703,3606.8,135,59.82882704,30.39329791,3856
1611.12,11131.5,471,60.02301735,30.39373769,3857
523.328,4617.61,199,60.01919774,30.39325187,3858
1774.23,11237.9,320,59.87372453,30.39392953,3859
1673.31,11698.9,425,59.85406746,30.39436505,3860
1873.59,10029.2,272,59.97948623,30.39356501,3861
1056.3,4195.9,198,60.0048714,30.39352422,3862
1311.66,7885.3,309,59.83650038,30.39362256,3863
1459.14,5798.18,272,60.00387395,30.3941405,3864
1060.93,4469.08,127,59.87486117,30.39371464,3865
2536.56,16863.4,745,60.03204486,30.39393745,3866
1450.63,9689.5,412,60.02160943,30.39380219,3867
520.835,4666.68,133,59.8696283,30.39355526,3868
513.701,4219.28,125,59.86369887,30.39357163,3869
331.417,2805.5,136,60.03561805,30.3935004,3870
331.647,2819.4,111,60.0310018,30.3935083,3871
5901.61,40699.4,1645,59.8332365,30.39580519,3872
1190.33,4330.89,162,59.8531137,30.39386406,3873
921.089,5757.9,250,60.03663048,30.39368711,3874
1460.96,9768.75,399,59.83541744,30.39397407,3875
805.811,5640.1,262,60.03736597,30.39379724,3876
1016.82,4006.9,110,59.8613569,30.3942166,3877
2797.73,32375.1,1160,59.84449015,30.39427811,3878
732.86,5140.36,204,59.8285284,30.39411067,3879
1707.29,11126.4,298,59.86241596,30.39416339,3880
1220.63,5088.3,235,60.02018037,30.39406821,3881
2110.13,19202.2,686,59.97173034,30.3951931,3882
1129.27,12647.8,345,59.97990954,30.39390544,3883
1744.69,13450.2,494,59.84785333,30.39470551,3884
1924.39,13417,379,59.86632879,30.39517218,3885
1691.56,10970.9,515,60.00629855,30.39426128,3886
856.571,3309.2,147,60.01630419,30.39406227,3887
671.541,4670.38,144,59.87087251,30.39400695,3888
1116.56,4487.1,139,59.87506997,30.39434047,3889
502.277,351.5939,14,60.03750009,30.39398576,3890
2757.11,20163.3,766,59.84250544,30.39485547,3891
695.244,7157.9,313,60.02094884,30.39426779,3892
1807.17,3606,142,59.82721922,30.39494782,3893
3630.64,4011.46,177,59.82934717,30.39530428,3894
1426.85,10154.8,421,59.825204,30.3950391,3895
2090.11,15253.8,585,59.97000205,30.39462405,3896
1054.77,4518.3,197,60.01972648,30.39441861,3897
331.601,2800.1,116,60.0356598,30.394181,3898
1320.38,5327.06,247,60.00782514,30.39454166,3899
4491.24,19681.2,864,60.03982448,30.39595402,3900
1809.13,12839.7,600,60.04376616,30.39465843,3901
1056.7,4226.4,203,60.00301613,30.39456053,3902
1580.9,6052.9,186,59.86262966,30.39502027,3903
1023.96,4304.03,196,60.04253696,30.39500865,3904
1129.2,9802,233,59.98063119,30.39458661,3905
1283.47,7520.7,336,60.00899606,30.39473312,3906
524.392,4671.06,214,60.03315335,30.39449516,3907
1670.51,11883.1,432,59.85168501,30.39560064,3908
331.54,2804.8,141,60.0312006,30.39450335,3909
1460.8,9741.34,405,59.83563435,30.39497181,3910
1023.99,4297.08,180,60.04170407,30.39524797,3911
856.488,3341,144,60.01612308,30.3947506,3912
1611.94,11162.7,502,60.01679861,30.39570431,3913
805.766,7332.47,316,60.03807916,30.39478842,3914
620.936,5610.6,208,59.84684134,30.39473462,3915
1458.38,5830.21,289,60.00522781,30.39551521,3916
505.377,4615.59,123,59.86808697,30.39494351,3917
1799.53,16375.7,622,59.97179647,30.39503427,3918
533.136,3874.4,149,59.84964185,30.39478606,3919
1771.19,16752.9,620,59.84120955,30.39528761,3920
2535.77,14821.6,675,60.03660538,30.3952597,3921
2144.6,6911,207,59.87490096,30.39549789,3922
1054.47,4515.2,198,60.01954283,30.39508418,3923
1197.42,4308.9,174,59.8526405,30.39511301,3924
1834.06,11184.3,342,59.87665531,30.39576405,3925
523.107,4595.4,217,60.02371851,30.39495321,3926
1023.82,4300.44,218,60.04204395,30.39552226,3927
1089.1,4387.6,178,60.00212371,30.39544805,3928
1714.44,6872.43,327,60.0220084,30.39589559,3929
520.754,4641.16,137,59.86864986,30.39498275,3930
856.552,3501.09,152,60.01478319,30.39508837,3931
1691.91,11046.5,515,60.00121425,30.39530559,3932
1729.89,19374.8,889,60.02427831,30.39542193,3933
3775.55,19227.3,786,60.030082,30.39649523,3934
1129.05,9824,265,59.98134521,30.39524195,3935
1320.54,5299.5,238,60.00760561,30.39541135,3936
1150.19,1992.4,63,59.8755693,30.39547765,3937
123.014,86.1101,4,60.01645045,30.39507745,3938
1616.41,11175,279,59.86385531,30.39598324,3939
343.499,240.4493,10,59.85806697,30.39519538,3940
1714.96,6846.1,334,60.02328544,30.39574737,3941
998.797,4025.67,132,59.8654145,30.3955679,3942
831.918,1521.6,60,60.01423692,30.39540805,3943
1089.12,4377.4,207,60.00246855,30.39580295,3944
1716.79,6008.5,201,59.86284774,30.3956834,3945
856.519,2596.9,108,60.01595086,30.3954335,3946
2539.09,16798.5,734,60.01996091,30.396599,3947
3772.56,9604.49,357,59.84625133,30.39691211,3948
520.715,4668.89,152,59.86972244,30.39538795,3949
570.617,399.4319,16,59.847267,30.39563731,3950
5083.54,38438.6,1399,59.84053459,30.39866061,3951
331.317,2824.92,121,60.04482158,30.39549203,3952
1691.03,11213.6,554,60.00427193,30.39588676,3953
1315.99,6359.4,213,59.861645,30.39592121,3954
616.665,4657.9,193,59.84895313,30.39566401,3955
1089.48,4419.1,201,60.00282239,30.39615767,3956
208.905,430.6,9,60.0146262,30.39570763,3957
2550.06,23205.5,879,59.97142912,30.3961496,3958
1270.94,4302.94,167,59.85284754,30.3959029,3959
1320.14,5380,245,60.00868025,30.39640175,3960
1129.11,9778.3,271,59.98206369,30.39589133,3961
856.171,2818.13,128,60.01560664,30.39593067,3962
1320.13,5340.1,232,60.00742557,30.3961141,3963
1449.44,9825.6,456,60.03465579,30.39606241,3964
1024.06,4356.6,196,60.03900225,30.39605493,3965
1571.88,10071.6,404,59.83204717,30.39672351,3966
1464.86,9894,376,59.84793963,30.3962686,3967
1256.65,6722,265,59.83809191,30.39640537,3968
524.444,4677.4,195,60.03328534,30.3959594,3969
1088.7,4460.4,221,60.00317184,30.39651541,3970
1732.5,11171.6,285,59.87265456,30.39602189,3971
6951.35,9319.2,253,59.86154968,30.39867333,3972
2633.8,16417.4,642,59.82598169,30.39657575,3973
3348.16,4049.61,161,59.82972885,30.39702247,3974
331.275,2816.33,123,60.04509691,30.39606095,3975
953.111,2068.4,95,60.01501472,30.3962086,3976
2305.55,16643.2,767,60.03372611,30.39771921,3977
2535.43,15107.9,685,60.0384587,30.39675611,3978
1011.13,4025.18,98,59.86534341,30.39655288,3979
1816.48,11211.4,334,59.87137306,30.39691779,3980
208.918,433.35,19,60.0142765,30.39615705,3981
2741.19,22419.7,804,59.85305256,30.39730033,3982
5113.72,56168.3,1508,59.98389692,30.3972469,3983
1054.49,4475.2,193,60.01908471,30.39670376,3984
1906.64,6277.12,190,59.87458779,30.39749505,3985
292.742,1992.4,52,59.87532386,30.39659439,3986
208.952,442.7,24,60.0154588,30.3965453,3987
208.913,411.64,22,60.01416138,30.39663764,3988
2127.7,12928.1,570,60.04486216,30.39787896,3989
1896.4,16328.9,588,59.84186079,30.3972567,3990
1172.18,4474.24,103,59.87208857,30.39715302,3991
1202.92,4469.5,132,59.87265723,30.39726585,3992
832.1,1176.2,44,60.01383919,30.39703548,3993
1611.15,11243.6,467,60.02374691,30.39792949,3994
831.884,1807.5,70,60.015804,30.39698588,3995
4104.27,29676.7,1205,59.83602853,30.39793996,3996
1196.25,4485.43,120,59.87315653,30.39735803,3997
2334.07,20578,916,60.0367449,30.39737249,3998
1615.34,10060.6,376,59.83280848,30.3974149,3999
1510.75,9337.5,389,60.0424107,30.39730814,4000
504.143,3744.2,163,60.00812848,30.39706362,4001
1449.28,9744.47,399,60.035451,30.39730038,4002
458.067,5130.35,177,59.85157415,30.39711334,4003
1054.95,4489.4,189,60.01890311,30.39737701,4004
1184.84,6355.2,274,60.01777248,30.39746501,4005
1663.37,11175,306,59.86549049,30.39769639,4006
3618.83,25634.1,702,59.86783468,30.39918381,4007
1265.31,5406.5,265,60.0225856,30.39753987,4008
331.342,2780.47,123,60.04427225,30.39726882,4009
1061.7,4492.5,125,59.87549044,30.39773754,4010
1856.09,11205.4,338,59.87672405,30.39808942,4011
